seed,balance_score,size_ratio,state_l1,drift_score,month_overlap,month_div,min_val,max_val,hybrid
198,1.8972860702186385,2.0681818181818183,0.41455212601841007,-0.7416040005745889,0.2551984126984127,0.9968024132730016,44,91,1.3781632698164263
350,1.9631924455890521,1.934782608695652,0.5142049184467,-0.8341601432793342,0.26884920634920634,1.1030093496285405,46,89,1.3792803452935183
484,1.9101053934718306,1.8035714285714286,0.553266982450201,-0.7453530058888242,0.27714285714285714,1.0224958630316814,56,101,1.3883582893496538
411,2.038093132874077,1.9333333333333333,0.5523798997703719,-0.9274089635854341,0.19976190476190475,1.127170868347339,45,87,1.3889068583642732
336,1.807171365220146,2.2,0.30358568261007285,-0.5950554168452304,0.33829365079365076,0.9333490676388811,45,99,1.3906325734284848
261,1.9008357948779302,1.6923076923076923,0.604264051285119,-0.7239682355624003,0.2849206349206349,1.0088888704830352,52,88,1.39405802998425
477,1.9166036302878409,2.111111111111111,0.4027462595883648,-0.7460633424023518,0.28869047619047616,1.034753818592828,45,95,1.3943592906061946
464,1.915441199827559,1.5254237288135593,0.6950087355069998,-0.7343847914015724,0.27825396825396825,1.0126387596555406,59,90,1.4013718458464584
434,1.986217948717949,2.0208333333333335,0.48269230769230775,-0.8325103237171159,0.2666666666666666,1.0991769903837825,48,97,1.4034607221159678
90,1.9812324929971987,1.5714285714285714,0.7049019607843137,-0.8244245179442865,0.2661904761904762,1.0906149941347627,56,88,1.404135330436198
179,1.9772459652814813,1.8679245283018868,0.5546607184897973,-0.8036244782471198,0.26722222222222225,1.070846700469342,53,99,1.4147088305084976
415,1.9575615422728796,1.9107142857142858,0.5234236282792969,-0.7751887544938314,0.28634920634920635,1.0615379608430378,56,107,1.4149294141271977
354,1.9831865898828331,1.9019607843137254,0.5406129027845539,-0.8083259619637329,0.24642857142857139,1.0547545333923043,51,97,1.41735841650822
119,1.9397272069456768,1.891304347826087,0.5242114295597949,-0.7406321951394832,0.29523809523809524,1.0358702903775785,46,87,1.4212846703480386
424,2.074648713852172,1.9795918367346939,0.547528438558739,-0.926144801563237,0.2348412698412698,1.1609860714045068,49,97,1.426347352757906
365,1.9404096670247781,1.7358490566037736,0.6022803052105022,-0.7333819800514246,0.29761904761904756,1.0310010276704722,53,92,1.4270422809887808
443,1.961876794277486,2.0952380952380953,0.4333193495196953,-0.7567690182565773,0.2787698412698413,1.0355388595264186,42,88,1.432138481497882
190,1.9533706526823627,1.8928571428571428,0.5302567549126099,-0.7436644074695494,0.2869047619047619,1.0305691693743113,56,106,1.432805567453678
398,1.9932189175495454,1.830188679245283,0.5815151191521312,-0.7956033525875594,0.2682539682539682,1.0638573208415276,53,97,1.4362965707382538
362,1.9949204250251793,2.04,0.47746021251258963,-0.7973104575163401,0.26845238095238094,1.065762838468721,50,102,1.4368031047637413
191,2.05553198839052,2.26,0.39776599419526004,-0.8798762242027558,0.24761904761904763,1.1274952718218034,50,113,1.4396186314485908
364,2.098601688166905,2.1666666666666665,0.46596751075011944,-0.9314980450209581,0.27214285714285713,1.2036409021638153,48,104,1.4465530566522347
91,1.8713650184238417,1.6851851851851851,0.5930899166193283,-0.6049615961380668,0.3357142857142857,0.9406758818523524,54,91,1.447891901127195
61,2.0152817645433414,2.1363636363636362,0.4394590640898525,-0.8082923594969901,0.24083333333333332,1.0491256928303234,44,94,1.4494771128954484
